id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
660805545351894706,ADAMUS STUDIO,466866180,Tomás,,Palma-Palmilla,36.73013,-4.4342,Entire home/apt,61,2,66,2024-06-20,2.76,1,314,35,VFT/MA/53801
661175138201013302,Buddha smart estudio centro de Málaga,64325469,Raquel,,Centro,36.72544001524044,-4.418507175879473,Entire home/apt,82,2,14,2024-05-26,0.81,2,71,8,VFT/MA/54391
661249722351573977,Bright Apartment in Málaga Historical Center,466918124,Enrique,,Centro,36.72214,-4.42272,Entire home/apt,232,2,50,2024-06-17,2.08,28,299,28,VFT/MA/50807
661254150655409740,Penthouse with parking and terrace,222958048,Antonio,,Centro,36.7339784,-4.4212418,Entire home/apt,233,4,2,2022-09-09,0.09,1,38,0,VFT/MA/55412
661274553767835063,INMálaga Apartments Penthouse Santos Suite,79418042,INMálaga,,Centro,36.71905,-4.42403,Entire home/apt,119,1,4,2024-05-31,0.42,40,345,4,VFT/MA/54543
661274564686366409,INMálaga Apartments Penthouse Santos Suite,79418042,INMálaga,,Centro,36.71905,-4.42403,Entire home/apt,126,1,6,2024-05-25,0.25,40,323,1,VFT/MA/54543
661331126459268114,Encantadora habitación con precioso patio andaluz,39238770,Enrique Jose,,Centro,36.72413,-4.42629,Private room,49,2,68,2024-06-19,2.87,7,342,29,VFT/MA/55192
661417378951270260,Casa de la Paloma,467074946,Fernando,,Centro,36.724378004906136,-4.422270161376962,Entire home/apt,86,3,8,2024-06-07,0.34,3,118,3,VFT/MA/29673
661437643647286281,Málaga Historical Center Apartment with Balconies,466918124,Enrique,,Centro,36.72052,-4.42283,Entire home/apt,168,2,41,2024-04-21,1.74,28,310,22,VFT/MA/50808
661443986860444493,INMálaga Apartments Hills-Downtown,79418042,INMálaga,,Centro,36.7222126,-4.4196528,Entire home/apt,198,1,37,2024-05-30,1.63,40,276,13,A/MA/01447
661447632163407947,Habitación al lado de la estacion de tren numero 2,145393893,Toñi,,Cruz De Humilladero,36.71289,-4.43616,Private room,40,1,56,2024-05-16,2.42,2,272,29,20381730
661501715159431416,Varela 1 studio city,30522072,Juan M,,Centro,36.73322,-4.41967,Entire home/apt,,2,1,2022-08-13,0.04,19,0,0,VUT/MA/54918
662018639543585881,SuiteHomes Sweet Álamos III,25107589,Suite Homes,,Centro,36.72388,-4.4175,Entire home/apt,98,1,3,2022-10-23,0.14,27,76,0,VFT/MA/05056
662126738977959843,Espectacular Ático Centro.Playa. Terraza. Picasso,2092252,Juliette,,Centro,36.72474,-4.41677,Entire home/apt,83,2,28,2024-03-18,1.23,15,330,13,VFT/MA/10839
662711349472577261,Apartamento playa y centro Casa luz,400894290,Manuel,,Carretera de Cadiz,36.70808,-4.43593,Entire home/apt,137,4,36,2024-06-24,1.56,1,232,20,VFT/MA/53568
662903717517689815,HABITACIÓN PLAYA 1.,24525026,Carolina,,Carretera de Cadiz,36.70651,-4.43627,Private room,32,1,188,2024-06-16,7.82,39,253,87,CTC-2019114723
662941184900470580,CASITA ANDALUZA CENTRO,467431276,Antonio,,Centro,36.7291,-4.41381,Entire home/apt,147,1,19,2024-04-26,0.80,1,117,6,VFT/MA/52579
662972345394283836,"Málaga Centro, Parking",94846396,Mayi,,Centro,36.7292845,-4.4236951,Entire home/apt,131,2,11,2024-06-07,0.46,4,100,3,VFT/MA/54229
662995933947801439,Apartamento Centro - Playa (700m) Fabulosas Vistas,433451958,Adrian,,Carretera de Cadiz,36.71072298171348,-4.430310109518089,Entire home/apt,146,1,29,2023-09-03,1.20,1,49,13,VFT/MA/45664
662997989739853504,"Maria´s Home, 1 bedroom Apt, City Centre.",11733642,Airgestión,,Centro,36.7260604,-4.4206087,Entire home/apt,127,1,3,2023-07-01,0.14,20,143,0,VFT/MA/32609
663188096734241459,Alojamiento Portada Malaga,467502906,Liana,,Cruz De Humilladero,36.72206,-4.45247,Private room,38,1,29,2024-06-26,1.27,1,355,28,Exempt
663404024699300154,Modern home with yard Malaga center by SharingCo,397053855,Sharing,,Centro,36.7291333,-4.4235243,Entire home/apt,164,1,28,2024-06-18,1.20,34,320,9,VFT/MA/54894
663436903209685781,"Centro Histórico. (4) Los Balcones de Doña Ana"".",13777989,Katherine,,Centro,36.724,-4.41715,Entire home/apt,79,3,34,2024-06-03,1.52,4,320,14,VTF/MA/31674
663449818073990775,"AMAIZING ROOFTOP, 70M TERRACE,POOL, BEACH,PARKING.",419433327,Cristina,,Carretera de Cadiz,36.7086709,-4.4331573,Entire home/apt,298,6,40,2024-06-08,1.71,3,190,23,VFT/MA/54291
663467415738031789,Amplio apartamento en pleno centro de Málaga,55504381,Eli,,Centro,36.7231,-4.42052,Entire home/apt,180,2,12,2023-08-20,0.51,10,243,4,CTC-2022132290
663548192377001256,Balneario Pedregalejo Loft B,402169879,Javier,,Este,36.7221013985897,-4.379935707409666,Entire home/apt,92,1,0,,,6,14,0,A/MA/01836
663550382771437108,Balneario Pedregalejo Loft A,402169879,Javier,,Este,36.72203260139493,-4.379871334393308,Entire home/apt,101,1,2,2023-11-25,0.10,6,13,1,A/MA/01836
663553971007818311,Sanders Uptown - Cute 1-Bdr. Apt. Near City Center,437864658,Sanders,,Centro,36.7264162,-4.421595,Entire home/apt,128,2,36,2024-04-14,1.67,1,36,7,VFT/MA/26276
663556562118041914,Großes Zimmer in einem Stadthaus mit Dachterrasse,9960184,Alexander,,Centro,36.73198,-4.42116,Private room,38,6,13,2024-06-15,0.54,6,52,8,CTC-2018184339
663570926379505152,Espacio económico,1108348,Christi,,Palma-Palmilla,36.74269,-4.43079,Private room,19,3,8,2024-03-07,0.33,9,144,1,VFT/MA/55473
663573066544898365,Central and spacious apartment by REMS,278821830,Remy,,Centro,36.7232103,-4.4225898,Entire home/apt,286,1,82,2024-06-16,3.50,123,343,55,VFT/MA/16165
663620072184595733,Malaga Andes 2B Apartment,336339051,Fernando,,Este,36.7208765,-4.3567272,Entire home/apt,99,1,0,,,41,66,0,A/MA/01323
663620713733867375,Malaga Andes 5B Apartment,336339051,Fernando,,Este,36.7208765,-4.3567272,Entire home/apt,130,1,2,2024-01-29,0.15,41,46,1,A/MA/01323
663620721918739405,Malaga Andes 4B Apartment,336339051,Fernando,,Este,36.7208765,-4.3567272,Entire home/apt,104,1,3,2023-05-28,0.14,41,59,0,A/MA/01323
663620724323284834,Malaga Andes 6B Apartment,336339051,Fernando,,Este,36.7208765,-4.3567272,Entire home/apt,106,1,0,,,41,25,0,A/MA/01323
663620728595624745,Malaga Andes 3B Apartment,336339051,Fernando,,Este,36.7208765,-4.3567272,Entire home/apt,104,1,0,,,41,51,0,A/MA/01323
663694802250293737,"Habitación individual, 35 € la noche",467570055,Conceição,,Carretera de Cadiz,36.6983821,-4.457504699999999,Private room,28,1,137,2024-04-13,5.72,1,35,40,Exempt
663801135203258935,SuiteHomes Alamos Terrace,25107589,Suite Homes,,Centro,36.7244,-4.41948,Entire home/apt,98,1,2,2022-08-11,0.09,27,145,0,VFT/MA/29806
663923391200741465,Beautiful loft in the heart of Málaga,413945327,Leonides,,Centro,36.72436,-4.41867,Entire home/apt,94,4,42,2024-06-09,1.76,1,334,22,CTC-2019179593
664193344975626491,Malagueta Beachfront with Gated Covered Parking,89705945,Antonio.,,Centro,36.71678,-4.41003,Entire home/apt,219,2,120,2024-06-30,5.03,60,50,62,VFT/MA/51164
664197539720667786,WintowinRentals Great apartment in the Historic Ce,61977582,Salva Y Javi,,Centro,36.7241925,-4.421605,Entire home/apt,75,1,34,2024-06-15,1.44,39,193,16,VFT/MA/25640
664219950550942059,Central New Penthouse private terrace. Pool AC 1BR,4884962,"Esther, Francisco & Sara",,Centro,36.72554,-4.41945,Entire home/apt,141,1,9,2024-05-27,0.38,17,120,4,VFT/MA/63824
664434673345376576,Estudio centro de Malaga. 2 Huéspedes.,13777989,Katherine,,Centro,36.72418,-4.41601,Entire home/apt,76,3,36,2024-06-24,1.67,4,316,21,VTF/MA/31674
664496718590333898,"Centro Histórico (3). ""Los Balcones de Doña ana""",13777989,Katherine,,Centro,36.72435,-4.41556,Entire home/apt,81,3,23,2024-04-21,1.03,4,307,12,VTF/MA/31674
664843197153556617,Central apartment very close to the Cathedral,466862286,Alba,,Centro,36.7211,-4.4225,Entire home/apt,136,1,5,2024-03-18,0.33,5,141,4,A/MA/01732
664853001254547819,"Carretería 63, Historic Center Apartment",21521353,Leandro,,Centro,36.72245,-4.42407,Entire home/apt,122,3,51,2024-06-09,2.12,41,245,26,VFT/MA/03963
664921959632073147,Your spacious home in the heart of Málaga,12294279,Borch,,Centro,36.7216897,-4.4195305,Entire home/apt,164,4,40,2024-06-19,1.79,2,153,16,CTC2017104246
664945956669649595,iloftmalaga Puerta de Antequera 3a,80225433,I Loft Malaga,,Centro,36.72216,-4.4248,Entire home/apt,112,1,25,2024-03-11,1.06,194,353,9,VFT/MA/16372
665024323089917413,"Bright Studio in the City Center, fully equipped",466862286,Alba,,Centro,36.7219554,-4.422782199999999,Entire home/apt,132,1,31,2024-03-31,1.32,5,131,14,A/MA/01732
665026123681381250,"Cozy Duplex + Terrace in the Center, full equipped",466862286,Alba,,Centro,36.7219554,-4.422782199999999,Entire home/apt,179,1,25,2024-05-26,1.15,5,121,24,A/MA/01732
665026258065703175,Excellent Location! Comfortable and fully equipped,466862286,Alba,,Centro,36.7219554,-4.422782199999999,Entire home/apt,164,1,33,2024-04-16,1.43,5,124,26,A/MA/01732
665071826997352685,Impressive Duplex in the City Center for you,466865567,Alba,,Centro,36.7219554,-4.422782199999999,Entire home/apt,204,1,32,2024-06-16,1.35,5,110,18,A/MA/01732
665106078770293780,INMálaga Apartments Santos Suites,79418042,INMálaga,,Centro,36.71905,-4.42403,Entire home/apt,136,1,11,2024-05-30,0.51,40,349,3,VFT/MA/54547
665110298676601654,INMálaga Apartments Santos Suites,79418042,INMálaga,,Centro,36.71905,-4.42403,Entire home/apt,134,1,10,2024-02-19,0.43,40,312,6,VFT/MA/54547
665169644255730043,*Amplio Apartamento en Primera Linea de Playa*,229539174,Carmen,,Centro,36.71605,-4.41194,Entire home/apt,104,3,78,2024-06-22,3.36,6,100,52,VFT/MA02465
665289263682136563,Piso completo para 4 personas -Parking gratuito,468045536,Jorge,,Centro,36.72897791583737,-4.419992304229738,Entire home/apt,118,1,42,2024-06-16,1.77,1,13,20,VFT42/MA/42846
665615035159881136,Casa en Centro Histórico para grupo o familia.,13777989,Katherine,,Centro,36.72481,-4.41566,Entire home/apt,360,3,15,2024-06-09,0.82,4,314,9,VTF/MA/31674
665620424036571751,Bonito apartamento en el corazón de Málaga,468005944,Nani,,Centro,36.7214468,-4.4285086,Entire home/apt,110,2,1,2023-07-30,0.09,1,100,1,VFT/HU/35897
665628880047505475,Apartment in heart of Malaga - TCM,309456528,Take Care Malaga,,Centro,36.72343390560989,-4.421937129807792,Entire home/apt,116,1,61,2024-04-27,2.89,20,136,35,VFT/MA/56709
665649850986866106,"Beach front, 80m² luxury loft in Málaga",2866102,Marieke,,Este,36.7185838,-4.3569746,Entire home/apt,157,1,44,2024-06-17,1.86,4,260,27,VFT/MA/47608
665675080493394890,Amplio Apartamento con 4 habitaciones y 7 camas,463517594,Antonio,,Carretera de Cadiz,36.7103107,-4.430022,Entire home/apt,250,4,8,2023-09-10,0.35,1,63,6,VFT/MA/47450
665685507691796174,Malagueta beach I & Terrace by ELE Apartments,89812313,Ele,,Centro,36.71563,-4.41152,Entire home/apt,359,2,11,2024-04-17,0.46,75,124,5,A/MA/01909
665693199199539071,"Habitación privada con piscina, playa.",447364256,Nicolas,,Carretera de Cadiz,36.69078,-4.44356,Private room,73,2,3,2023-05-07,0.13,3,172,0,Exempt
665706549640810680,Malagueta beach II & Terrace by ELE Apartments,89812313,Ele,,Centro,36.71689,-4.41216,Entire home/apt,284,2,19,2024-06-23,0.81,75,296,12,A/MA/01909
665722182961775247,Gran loft lujoso en 1ª línea de la playa en Málaga,2866102,Marieke,,Este,36.7185838,-4.3569746,Entire home/apt,167,2,46,2024-06-22,1.94,4,224,17,VFT/MA/47608
665738926893844930,iloftmalaga Martínez Maldonado,80225433,I Loft Malaga,,Cruz De Humilladero,36.72109,-4.43343,Entire home/apt,134,1,5,2023-10-01,0.22,194,262,2,VFT/MA/49905
665786880713756103,"Luxe beach studio, 20 meter van het strand, Málaga",2866102,Marieke,,Este,36.7185838,-4.3569746,Entire home/apt,111,2,51,2024-06-07,2.13,4,287,23,VFT/MA/47608
665810462000292412,Stylish beach studio at 20 meters from the sea,2866102,Marieke,,Este,36.7185838,-4.3569746,Entire home/apt,106,1,28,2024-06-18,1.18,4,330,20,VFT/MA/47608
665830381376220996,Habitación privada en zona residencial con piscina,447364256,Nicolas,,Carretera de Cadiz,36.69053,-4.44334,Private room,70,2,9,2023-08-06,0.38,3,261,2,Exempt
665860842942717720,Alojamiento River Roses,19616353,Minerva,,Centro,36.7203,-4.42806,Entire home/apt,137,3,1,2022-08-18,0.04,2,168,0,VFT/MA/54049
665874293975659917,3 rooms con parking y terraza en c/ Marmoles,466239409,Rocio,,Centro,36.721641098199505,-4.426977523278801,Entire home/apt,189,1,1,2023-07-24,0.09,6,8,1,VFT/MA/8777727
666328825547531795,LetMalaga Huelin Beach,317065206,María,,Carretera de Cadiz,36.70755,-4.431999999999999,Entire home/apt,123,1,25,2024-02-11,1.06,84,187,8,VFT/MA/51269
666530245922424251,Rustic & Nice Apartment in the Center,7402845,Leo,,Centro,36.7249764,-4.424183,Entire home/apt,167,3,20,2023-12-29,0.83,1,313,4,VFT/MA/10008
666551949700076115,Panoramic Views CALLE LARIOS,92807180,Belen,,Centro,36.72098,-4.42214,Entire home/apt,427,2,10,2023-11-19,0.43,6,332,2,VFT/MA/23367
667172013690003104,1 room Pedregalejo Málaga,468484096,Rocio,,Este,36.7221278,-4.3796405,Entire home/apt,154,1,1,2023-09-12,0.10,2,8,1,VFT/MA/53466
667172138485762564,3 rooms Pedregalejo Malaga,468484096,Rocio,,Este,36.72205900282889,-4.379619042327889,Entire home/apt,203,1,4,2023-09-18,0.22,2,13,1,VFT/MA/53465
667455413818183398,Spacious Family apartment with balcony,22371898,Ali,,Centro,36.72722250924994,-4.422872141003609,Entire home/apt,,3,65,2024-06-23,2.74,34,148,40,VFT/MA/20316
667884367089799222,"WintowinRentals Perfect Location, Elegant and Reno",61977582,Salva Y Javi,,Centro,36.7224541,-4.4212775,Entire home/apt,75,1,18,2024-06-27,0.80,39,0,14,VFT/MA/54699
667894289768078363,Luxury Estudio Malaga Centro!,107806452,Diego,,Centro,36.726,-4.41761,Entire home/apt,141,2,2,2023-08-21,0.19,1,76,2,VFT/MA/54131
668005898451520701,Loft Chimenea Beach,191020564,Oscar,,Este,36.7215998,-4.3727735,Entire home/apt,134,3,2,2024-02-17,0.09,1,80,1,VFT/MA/54856
668124146001675293,Soho Views magnifico alojamiento con vistas al mar,441420671,Rafael,,Centro,36.7142988,-4.4232185,Entire home/apt,124,3,2,2024-06-09,0.13,2,118,1,VFT/MA/49892
668139545545251932,HABITACIÓN PLAYA 3.,24525026,Carolina,,Carretera de Cadiz,36.70555,-4.43623,Private room,30,1,200,2024-06-16,8.36,39,283,108,CTC-2019114723
668180404145630595,Pavone Apartments  Málaga,468748296,Pavone,,Cruz De Humilladero,36.7143521,-4.438962099999999,Entire home/apt,127,1,48,2024-04-14,2.01,1,294,7,VFT/MA/53172
668208994183812746,1 room Playa Pedregalejo,468755647,Javier,,Este,36.7214,-4.37917,Entire home/apt,65,1,0,,,2,12,0,VFT/MA/53463
668516771242989357,Cozy Apartment Dorine Málaga centro,25740801,Julio,,Centro,36.7255107,-4.4190094,Entire home/apt,95,4,8,2024-05-20,0.35,1,88,4,VFT/MA/53503
668658859189864379,luxury apartments in malaga,170568275,Saúl,,Bailen-Miraflores,36.72573879999999,-4.4365587,Entire home/apt,400,1,0,,,1,365,0,VFT627379132
668669967285009701,Sun&Terrace Penthouse by Living4Malaga,94173177,Living4Malaga,,Centro,36.72496,-4.42087,Entire home/apt,386,1,18,2024-05-16,0.79,106,145,5,VUT/MA/17495
668725649110355083,Idyllic and spacious apartment w/ parking by REMS,278821830,Remy,,Centro,36.7130404,-4.4244951,Entire home/apt,326,1,83,2024-06-28,3.57,123,331,41,VFT/MA/38036
668845888112131885,"Ideal Pareja en el Centro, Parking.",94846396,Mayi,,Centro,36.72855,-4.42434,Entire home/apt,126,2,15,2024-06-27,0.63,4,105,9,VFT/MA/54229
668946583736296934,Bécquer 2 Nuevo - Loft diáfano en Málaga,102987168,Claudia,,Carretera de Cadiz,36.70982,-4.43497,Entire home/apt,98,1,17,2023-07-02,0.72,12,302,1,VFT/MA/59991
668976242420604964,Bécquer 3 Nuevo - Loft diáfano en Málaga,102987168,Claudia,,Cruz De Humilladero,36.70994,-4.43511,Entire home/apt,98,1,9,2023-04-27,0.40,12,300,0,VFT/MA/59607
668989734737202902,Sostoa 1 Nuevo - Apartamento en Málaga,102987168,Claudia,,Carretera de Cadiz,36.70998,-4.43406,Entire home/apt,94,1,12,2023-10-23,0.51,12,286,1,VFT/MA/59427
669242141732492351,Spectacular Duplex Downtown | Private Terrace,466865567,Alba,,Centro,36.72161,-4.41663,Entire home/apt,,1,51,2024-06-09,2.73,5,56,40,A/MA/101731
669313726826094282,Thyssen Penthouse  with terrace 3C,2477923,Caleta Homes,,Centro,36.72093,-4.4236,Entire home/apt,216,1,1,2023-03-05,0.06,105,329,0,A/MA/01304
669327960912862128,Privileged location! Charming Studio,466865567,Alba,,Centro,36.7227183,-4.417745099999999,Entire home/apt,139,1,3,2023-10-14,0.13,5,156,1,A/MA/01731
669365924285235136,"Sensational Duplex in Downtown, Fully Equipped",466865567,Alba,,Centro,36.7227183,-4.417745099999999,Entire home/apt,201,1,22,2024-05-26,1.22,5,120,20,A/MA/01731
669455338008555615,Special duplex  Málaga,408305750,Owen,,Centro,36.71254,-4.42767,Entire home/apt,98,2,130,2024-06-20,5.69,2,69,64,VFT/MA/52368
669501228779211499,"Greta Playa Panorama, Málaga by AlohaMálaga",307910793,Abc,,Carretera de Cadiz,36.6989573,-4.437805,Entire home/apt,123,3,3,2023-08-11,0.13,6,59,1,VFT/MA/40424
669522661613123732,Impresionante dormitorio en una casa con terraza,39238770,Enrique Jose,,Centro,36.72395,-4.42647,Private room,42,2,88,2024-06-22,3.70,7,176,59,VFT/MA/55192
669532285580921421,"Gorgeous Log Cabin! Cozy, rustic & just perfect.",33304164,Bianca,,Campanillas,36.70178,-4.55865,Private room,49,2,11,2024-06-02,0.46,2,150,6,CTC-2020097033
669532372402058039,Magical Dream Yurt! Perfect vacay or work-away,33304164,Bianca,,Campanillas,36.701446023972906,-4.558379369958492,Private room,52,2,6,2023-08-27,0.26,2,148,4,CTC-2020097033
669546464650645316,Preciosa habitación con gran patio,39238770,Enrique Jose,,Centro,36.7251858,-4.427403099999999,Private room,39,2,108,2024-06-30,4.62,7,335,74,VFT/MA/55192
669552553659357818,Impresionante dormitorio en una casa con terraza,39238770,Enrique Jose,,Centro,36.7251858,-4.427403099999999,Private room,47,2,101,2024-06-21,4.24,7,342,61,VFT/MA/55192
669557262855478046,Impresionante dormitorio en casa con terraza,39238770,Enrique Jose,,Centro,36.72597,-4.42629,Private room,47,2,72,2024-06-23,3.03,7,164,41,VFT/MA/55192
669943711700330058,"Pets Friendly Center apartment, Parking Free",245521015,Domingo Moreau Sl,,Centro,36.72855,-4.42045,Entire home/apt,115,1,3,2022-08-21,0.13,20,295,0,VFT/MA/18977
669956914511188026,Soho Stunning Views & Comfort,244492011,Sunset Málaga Apartments,,Centro,36.7127366,-4.4255354,Entire home/apt,238,4,41,2024-06-05,1.76,51,90,21,VFT/MA/55507
669960146228530462,WintowinRentals Cozy apartment & parking Center,61977582,Salva Y Javi,,Centro,36.727855,-4.421797,Entire home/apt,69,1,1,2024-05-20,0.71,39,226,1,VFT/MA/50342
669978150255058422,MALAGA CENTRAL SUITES - New Release,244492011,Sunset Málaga Apartments,,Centro,36.7218019,-4.4229843,Entire home/apt,111,4,31,2024-05-26,1.36,51,160,13,VFT/MA/29122
669993915043970056,Apartamento malaga playa,16712929,Victoria,,Carretera de Cadiz,36.70584,-4.43871,Entire home/apt,85,7,24,2024-06-01,1.05,3,28,12,VFT/MA750249
670005903119219449,Apartamento Ana's cerca del Parque Tecnológico,458208446,Ana,,Campanillas,36.70716,-4.54677,Entire home/apt,66,1,10,2024-03-04,0.43,1,259,5,VFT/MA/68098
670042222709935055,MALAGA Cultural Experience,244492011,Sunset Málaga Apartments,,Centro,36.72210575080116,-4.417420033729558,Entire home/apt,159,4,8,2023-04-06,0.34,51,95,0,VFT/MA/50650
670064424730606395,"Estudios Merced10 1E, 1C, 3E",237836192,Eva,,Centro,36.72283,-4.41867,Entire home/apt,138,1,26,2024-05-04,1.18,14,309,15,VFT/MA/49073
670236478177393742,Camaretas sweet dreams acogedor piso junto al mar,469264676,Maria De Los Santos,,Carretera de Cadiz,36.68765,-4.44915,Entire home/apt,160,4,14,2023-11-20,0.60,2,293,5,VFT/MA/55340
670303459671594603,"Habitacion exterior con balcón Hab2,PT1.",31789062,Christian,,Centro,36.72068,-4.41883,Private room,35,4,5,2023-09-01,0.22,7,121,4,Exempt
670447348399399694,Villa Pedregamar,17373453,Véronique,,Este,36.7242,-4.37605,Entire home/apt,260,2,3,2024-01-02,0.26,1,204,3,Exempt
670629742748517454,Apartamento Santa Marta 5 en Málaga,469292349,Sergio,,Cruz De Humilladero,36.7112037,-4.440677099999999,Entire home/apt,90,2,13,2024-04-09,0.56,1,240,9,VFT/MA/55293
670658872852506928,Pedregalejo Varadero,138864019,Alberto,,Este,36.72201344638226,-4.378472529351711,Entire home/apt,116,2,90,2024-06-25,3.85,29,253,56,A/MA/1611
670663296151134475,Sea Breeze Apartment by Living4Malaga,94173177,Living4Malaga,,Centro,36.71304,-4.42897,Entire home/apt,228,1,35,2024-04-15,1.57,106,301,16,VUT/MA/02231
670666062755873192,Exclusive Alameda,244492011,Sunset Málaga Apartments,,Centro,36.716977,-4.423851,Entire home/apt,130,4,38,2024-05-18,1.69,51,145,18,AT/3240
